cluster,acci_x,acci_y,hour
5,25.169739577419357,55.415126254516125,19
6,25.010936636666667,55.06034650666667,19
7,25.223587786216218,55.272600976756756,19
8,25.13246794976744,55.21548768767441,19
9,25.24136998,55.490889595714286,19
10,25.03597053125,55.58761307125,19
11,24.9974820275,55.138385016875,19
12,25.270202092083334,55.410224697500006,19
13,25.005571241428573,55.464989284285714,19
14,25.02707057761905,55.251454350952386,19
15,25.096939814000002,55.1636308672,19
16,25.204340165625002,55.388437155625,19
17,24.94400415285714,55.12472025,19
18,25.254418431212123,55.30134811666667,19
19,25.174425658285713,55.248656204285716,19
20,24.940277861428573,55.22721383,19
21,24.7842,55.59694999,19
22,25.212755565714286,55.54356527142857,19
23,24.916468997142857,54.974300288571435,19
24,25.172859834615387,55.3635672026923,19
25,24.87010423,55.05470972,19
26,25.186779398478258,55.283773007608694,19
27,24.99013565285714,55.38474425142857,19
28,25.216114760666667,55.323576805,19
29,25.1079864225,55.34404954625,19
30,25.107566564736842,55.21694046210527,19
31,24.848384269999997,56.0851189,19
32,25.2251845975,55.42061523125,19
33,25.255318304166668,55.37243127166667,19
34,25.044228841764706,55.12420319588235,19
35,25.090630822,55.320834987,19
36,24.853520365,55.1461525,19
37,25.168976319166664,55.50302360083333,19
38,25.02872818,55.27647079833333,19
39,25.280051684210527,55.315786901052626,19
40,25.06129679576923,55.24043945269231,19
41,24.983754555714285,55.111698068571435,19
42,25.0705267627907,55.13624385511628,19
43,25.119392525454543,55.39287682818181,19
44,25.154834697142856,55.264127615,19
45,25.179038469199998,55.3385269024,19
46,24.936320204999998,55.039096839,19
47,25.253962224444443,55.33449586416666,19
48,25.127465077857146,55.23234721428572,19
49,25.028378609444445,55.164722651666665,19
50,25.158125445588237,55.22911652411764,19
51,25.17077835903226,55.38775929548387,19
52,25.198039293731345,55.27724095388059,19
53,25.287456846111112,55.332778072222226,19
54,25.25067836970588,55.404482317941174,19
55,25.166931755,55.619571092499996,19
56,25.114491454642856,55.13558408464286,19
57,25.00210756714286,55.29824601761904,19
58,25.260932247,55.458215259,19
59,25.233991501190477,55.27410676738096,19
60,25.103991934888885,55.17813028844444,19
61,24.961753352,55.495874107999995,19
62,24.849046896666664,55.56527378333334,19
63,25.11357053375,55.204431699375,19
64,25.26595047264706,55.32911020147059,19
65,25.15668812,55.403324014814814,19
66,25.138027621923076,55.19300452,19
67,25.228673605238093,55.290529417142864,19
68,25.169456725,55.455440771999996,19
69,25.201848882631577,55.246686533684205,19
70,25.064851686249998,55.208548245,19
71,24.83206777,55.091882355,19
72,25.235919999375,55.36765543375,19
73,24.982696345714285,55.176821124285716,19
74,25.152902525000002,55.327980575,19
75,25.1276255172,55.254830886,19
76,25.068241094210528,55.30724198526316,19
77,25.281307950800002,55.395939257600006,19
78,24.973606136923078,55.20388351769231,19
79,25.229018619428572,55.38474370942857,19
80,24.819859015,56.145221307499995,19
81,25.146576023846155,55.35178514,19
82,24.980723567500004,55.086139610833335,19
83,25.1593295653125,55.210320268125,19
84,25.01243039526316,55.11196058473685,19
85,25.197381338,55.30210568733333,19
86,25.260545604500003,55.389110165,19
87,25.29081319421053,55.380251521052635,19
88,25.19043995375,55.534718171875,19
89,24.906235064166665,55.096619538333336,19
90,24.7870599,55.17323201,19
91,25.27477801857143,55.34255437428571,19
92,25.096396790714287,55.23008815642857,19
93,24.981420827500003,55.423864565,19
94,25.044378945555554,55.24233653888889,19
95,25.265668608888888,55.29248955962963,19
96,25.042907972941176,55.15251192235294,19
97,25.2080860716,55.4189364036,19
98,25.1764699875,55.309548541666665,19
99,25.225600977419354,55.40418409774194,19
100,25.123589972068963,55.36974964551724,19
101,24.969895676666667,55.342557410000005,19
102,25.038339198333333,55.41952608,19
103,25.084684523255817,55.14601254279069,19
104,24.85268999,55.00861999,19
105,25.255319315882353,55.42646367117647,19
106,24.954347845,55.28148282,19
107,25.18461230888889,55.37634743111111,19
108,25.232455032666667,55.318842626333335,19
109,25.181569532857143,55.23379938428572,19
110,24.932234825000002,55.465187674999996,19
111,25.20521933125,55.352390998749996,19
112,25.287774085217393,55.354940803913045,19
113,25.26381710647059,55.44180947588235,19
114,25.081444124999997,55.20864577928571,19
115,25.245881035625,55.3516152546875,19
116,25.224940978181817,55.46049164090909,19
117,25.22646476764706,55.34798852352941,19
118,25.08210472625,55.25071687125,19
119,25.223617356923075,55.558852894615384,19
120,25.131426866,55.457482342000006,19
121,25.145666333,55.253844421,19
122,25.047917506956523,55.21493063826087,19
123,25.248288478965517,55.28164747034483,19
124,25.002696556153847,55.089938868461545,19
125,25.073206157999998,55.352990246000005,19
126,24.975748936111113,55.13892416666667,19
127,25.173116051666668,55.26827411708334,19
128,25.055923164,55.279913914,19
129,25.21310837777778,55.261188106296295,19
130,25.16114985,55.546574920000005,19
131,25.27966633,55.4206850044,19
132,25.10300102,55.24230504545455,19
133,25.233182538148146,55.43453566925926,19
134,25.1218841284,55.198906464800004,19
135,25.182048283181818,55.40210656909091,19
136,25.23924581551724,55.301686663103446,19
137,24.990325244,55.248731048,19
138,25.21163886173913,55.27732281478261,19
139,24.796959989999998,56.12264499,19
140,25.1909318975,55.43308210125,19
141,24.98524894,55.61652785,19
142,25.035225340909093,55.190685474090905,19
143,25.0099714696,55.153704912,19
144,24.975759404999998,55.02006744,19
145,25.12146273375,55.415169715,19
146,25.189439693846154,55.262879547435894,19
147,25.272345741333332,55.30880978966666,19
148,24.86554132,55.52057842,19
149,24.956632871666667,55.08291048666666,19
0,25.021133918333334,55.16290792833333,4
1,25.2560533525,55.3912128375,4
2,24.828751615,55.574364685,4
3,25.177086896666665,55.30807965166667,4
4,24.814038125,56.17337778,4
5,25.181852646666666,55.42407513999999,4
6,25.128019799333334,55.234228759333334,4
7,25.254193696666665,55.297623259999995,4
8,24.95189735,55.352772432500004,4
9,25.10607443,55.340940735555556,4
10,24.880354575,55.042740195,4
11,25.226932896666668,55.55708512333334,4
12,25.055439553333333,55.23959339,4
13,25.09716934,55.1698309175,4
14,25.255661301818183,55.32918271545454,4
15,25.228010826666665,55.2636719575,4
16,25.016636702,55.099264672000004,4
17,24.914751035000002,55.52595856,4
18,25.26917165714286,55.41217240571429,4
19,25.179720125000003,55.25256609727273,4
20,25.28772161625,55.32621199125,4
21,25.15615598,55.411951916,4
22,25.090164216666665,55.39687005666667,4
23,25.185917205,55.527034125,4
24,24.922259303333334,55.10713476,4
25,25.059222675,55.138277015,4
26,25.191695743571426,55.39716245785714,4
27,25.223802245999998,55.341693199999995,4
28,25.111215975,55.377352495,4
29,24.79266686,55.18949696,4
30,25.070269297142858,55.21208458571429,4
31,25.27802727,55.393564624285716,4
32,25.049334034,55.287112474000004,4
33,25.22513453,55.27829858615385,4
34,24.969697343333333,55.087383753333334,4
35,25.231747643333335,55.442804349999996,4
36,24.90491999,54.94781,4
37,24.9939743725,55.1787680975,4
38,25.116775413333333,55.198095411666664,4
39,25.15154800166667,55.26044368666667,4
40,25.132004385000002,55.115678169999995,4
41,25.199650034545456,55.28049594272727,4
42,25.264693300588235,55.32026749411765,4
43,24.81522802,55.112385689999996,4
44,24.98924977,55.47682731,4
45,25.234486591,55.405561985,4
46,25.17057843142857,55.455628412857145,4
47,25.152251984,55.330619116,4
48,24.996187595000002,55.30909683,4
49,25.259949365714284,55.45028584285715,4
50,25.2818721825,55.3455493175,4
51,25.157536993,55.23134571199999,4
52,24.83799647,56.09522088,4
53,25.133853596666665,55.38109921166667,4
54,24.987401509999998,55.371236995000004,4
55,25.172492413999997,55.40174533266667,4
56,25.16084030076923,55.39034888076923,4
57,25.247322216,55.284205809,4
58,25.101224900000002,55.23347976333333,4
59,25.21594861428571,55.31662170142857,4
60,25.05115435125,55.198196055,4
61,25.213598687999998,55.402273932,4
62,25.03975571,55.43707809,4
63,24.96148999,55.23649,4
64,24.930078944999998,55.47185708,4
65,25.087142725555555,55.15031215111111,4
66,25.01194179,55.13935175,4
67,25.075795439999997,55.13454069583333,4
68,24.80438841,56.13347989,4
69,25.228033566666667,55.35598391333334,4
70,24.886654463333333,55.54307263333334,4
71,25.174454986,55.343470208,4
72,25.12154,55.53171,4
73,25.27217701,55.30538457625,4
74,25.27832805235294,55.33349514705883,4
75,25.157288843333333,55.30032508333333,4
76,24.918901325,54.98179337,4
77,25.022386779999998,55.238694175000006,4
78,25.230753780714284,55.294679402142854,4
79,25.182465999999998,55.268778481999995,4
80,24.905456219999998,55.086960495,4
81,25.111718996666667,55.14061018,4
82,25.09064999,55.204414995,4
83,25.186226995555554,55.28054807555556,4
84,25.154621513333336,55.20746624,4
85,25.091360225,55.3170186725,4
86,25.23284711,55.52281687,4
87,25.164880699999998,55.513078793333335,4
88,25.2098134875,55.257028571250004,4
89,25.000621435,55.073000965,4
90,25.27610861777778,55.356380335555556,4
91,25.03589593166667,55.182172898333334,4
92,25.201546880000002,55.54664319,4
93,25.13461282090909,55.25112407545455,4
94,25.157949235,55.24918081375,4
95,25.11694868,55.24865249142857,4
96,25.172271249999998,55.369479420000005,4
97,25.219867647142856,55.41989323285714,4
98,25.120956955,55.40238707,4
99,25.260848638,55.288757153000006,4
100,25.25016452625,55.405352705,4
101,24.94111180666667,55.51071494666667,4
102,25.244070417142858,55.315204061428574,4
103,25.2710117075,55.434219105,4
104,25.186484546,55.233134306,4
105,25.237755905,55.374968485,4
106,25.13508,55.35147999,4
107,24.99907218,55.1481006875,4
108,25.261768970909092,55.424423248181824,4
109,25.237241723333334,55.27710900333333,4
110,25.295248046,55.38397652,4
111,24.78527129,56.11497366,4
112,25.01970869333333,55.13567862333334,4
113,25.04667557,55.15468944,4
114,25.1469341,55.48969396,4
115,25.093692081666664,55.18416681666667,4
116,25.27668117357143,55.31877310714286,4
117,25.06676209,55.304635915,4
118,25.19435319125,55.2682500625,4
119,24.99237343333333,55.09458018,4
120,25.12187241,55.365608148,4
121,25.2404993275,55.365044245,4
122,25.24274309666667,55.34187212083333,4
123,25.279068316,55.420838036999996,4
124,24.943211453333333,55.12740285333333,4
125,25.2463269,55.48856226,4
126,24.97981516,55.04327433,4
127,25.050875863333335,55.22008506666666,4
128,25.210852300909092,55.276864134545455,4
129,24.96749998,55.16416999,4
130,25.267960611428574,55.33235685,4
131,24.93977999,55.07230999,4
132,25.14131999,55.13801999,4
133,25.292682532222223,55.33643573222222,4
134,25.05430494,55.2662652475,4
135,25.216008612000003,55.371404557999995,4
136,25.22421349,55.328636695,4
137,25.093090003333334,55.36564292333333,4
138,25.07378499,55.40187708,4
139,25.229330098,55.389030344000005,4
140,25.11925,55.27783,4
141,24.98797236,55.40836705,4
142,25.169540103333333,55.41342449333334,4
143,25.0849720975,55.218244765,4
144,25.184847650000002,55.32786731,4
145,25.00262498,55.25378019,4
146,25.192176562222222,55.290121473333336,4
147,24.97498748,55.21136709,4
148,25.13900999,55.42694,4
149,25.12136252166667,55.215161384999995,4
0,25.273783367045453,55.42262679522727,16
1,0.0,0.0,16
2,25.14251606909091,55.22147666303031,16
3,25.025233324000002,55.22824078800001,16
4,25.230918346000003,55.2872047275,16
5,25.176570815,55.39035846027778,16
6,24.814390267500002,56.1613774875,16
7,24.967958066363636,55.089833140454544,16
8,25.002892990000003,55.64029234,16
9,25.119143201428574,55.12508191214285,16
10,24.987650379166666,55.38846567833334,16
11,25.166954336666667,55.51592677666667,16
12,25.231653201632657,55.38215750714286,16
13,25.273859071212122,55.33768721242424,16
14,25.1163301885,55.3636177865,16
15,25.035511916875002,55.158403918125,16
16,25.189568090576923,55.29062752365384,16
17,25.093623905263158,55.19521482578947,16
18,24.873765105,55.04102876333334,16
19,24.775181995999997,55.60050399199999,16
20,25.055565276499998,55.239556039499995,16
21,25.013732992,55.1600075252,16
22,25.07216723166667,55.30519461,16
23,25.18610802060606,55.233521073333335,16
24,25.22741772882353,55.42339767088236,16
25,25.136396188333332,55.45482504,16
26,25.016040401428572,55.25243671714286,16
27,25.176974797222222,55.33242383722222,16
28,25.089956282105263,55.165440138947375,16
29,25.04122506116279,55.19987608813954,16
30,24.977215587777778,55.485541704444444,16
31,25.256239052608695,55.330243162826086,16
32,25.216166594666667,55.56254028533333,16
33,24.78956,55.38718999,16
34,25.274306342941177,55.39187112647058,16
35,24.93678064,55.224044211666666,16
36,25.152234808571432,55.24898657238096,16
37,25.013729113,55.084615365000005,16
38,25.229772606,55.507444477,16
39,24.994686815555553,55.30695426333333,16
40,25.12641834153846,55.23073695653846,16
41,25.068554248571427,55.13984184535714,16
42,25.213665025897438,55.40425724512821,16
43,24.939370184285714,55.112378667142856,16
44,24.8650133125,55.5560228975,16
45,25.206221924583332,55.265125472083334,16
46,25.22417207722222,55.336508243611114,16
47,25.223492378333333,55.44985109666666,16
48,25.181801743599998,55.2760715438,16
49,25.26372481,55.29121066333333,16
50,25.172767553095234,55.415310755,16
51,24.971714188333333,55.132647776666666,16
52,24.8992988475,55.07989555625,16
53,24.97005193214286,55.19712818071429,16
54,25.086134915294117,55.395444507647056,16
55,24.911334,54.9607801325,16
56,25.17934944153846,55.36714097538462,16
57,24.94133011166667,55.04051903333333,16
58,25.077029480277776,55.213758168055556,16
59,25.24974602818182,55.45927135363636,16
60,25.291672856666665,55.370024988,16
61,25.1308044925,55.37921144625,16
62,24.86497301,55.17977785,16
63,25.16569516607143,55.21412973857143,16
64,25.09476215333333,55.242855868666666,16
65,25.102931231666666,55.17653354380952,16
66,25.113496439756098,55.214508979268295,16
67,25.251103955365856,55.30189266902439,16
68,25.25645746183673,55.40601202734694,16
69,25.01878934272727,55.11109653272728,16
70,25.154110549411765,55.328566785294115,16
71,25.173256368888886,55.45225306555555,16
72,24.87276625,55.40738771,16
73,25.0582476085,55.273047163499996,16
74,25.0208136075,55.45349575,16
75,25.245387077727273,55.34464521545454,16
76,25.025744425833334,55.27784105333333,16
77,25.127398542857144,55.408386972857144,16
78,25.139750547692305,55.25916257230769,16
79,25.289707426444444,55.40144381177778,16
80,25.105182796923074,55.3416943,16
81,25.179618460666667,55.307873836666666,16
82,25.191589692799997,55.401702916000005,16
83,25.04682592048781,55.2205320497561,16
84,25.234203170500002,55.309714656999994,16
85,24.924190996666667,55.00250744888889,16
86,25.276498729130434,55.352777495434786,16
87,25.0772049124,55.1308721548,16
88,24.85422831125,55.06534762375,16
89,25.203443592,55.42506312433333,16
90,25.247179139142855,55.283494006,16
91,25.12892506216216,55.2021314472973,16
92,25.286505228965517,55.32644506482758,16
93,25.227656509148936,55.26946111361702,16
94,25.03524241764706,55.17963671705883,16
95,25.161878057142854,55.38807725142857,16
96,25.231404235151516,55.40370175757575,16
97,25.0226827475,55.142735785,16
98,25.112904801,55.42731082499999,16
99,25.005809114999998,55.293024319375,16
100,25.038497205200002,55.25479120719999,16
101,25.057649290882352,55.20045277647059,16
102,25.187689628,55.261054465142855,16
103,24.99601522625,55.085905803125,16
104,25.07287259,55.56439009,16
105,25.191066675555554,55.531030655555554,16
106,25.236911776153843,55.477035785384615,16
107,24.98890876578947,55.17871685894737,16
108,25.075277041666666,55.36125448333333,16
109,25.16381,55.62878,16
110,25.2639324265625,55.379700866875,16
111,25.266506245000002,55.320452672777776,16
112,25.15048685416667,55.28477261166666,16
113,25.2024794775,55.3775502495,16
114,25.08438527317073,55.14754614146342,16
115,25.231119822894737,55.36007343289474,16
116,25.20805015608696,55.24911142913043,16
117,25.1640746625,55.23445923361111,16
118,24.9543135125,55.3622361125,16
119,24.934983391666666,55.063906755,16
120,25.26806195545454,55.450085745454544,16
121,24.99360334809524,55.14051768047619,16
122,25.245477319473682,55.43296085052632,16
123,25.043385538235295,55.123443460000004,16
124,24.9799622775,55.04536773,16
125,25.274582779117647,55.30554354235294,16
126,25.19756950111111,55.27710522902778,16
127,25.17544607342857,55.25137827085714,16
128,25.047896886363638,55.2945135909091,16
129,25.105057291785716,55.150051663214285,16
130,25.078424297857143,55.24461265071428,16
131,25.1475816225,55.2041195475,16
132,25.060274694666667,55.17122697133333,16
133,25.164664894848485,55.26521067090909,16
134,25.21106658,55.2756858296875,16
135,25.155481441851855,55.40423565592592,16
136,25.2941264805,55.343425698500006,16
137,25.11439794897959,55.19801073142857,16
138,25.154915210000002,55.47925049928572,16
139,24.875449553333336,55.13711761333334,16
140,25.049487813333332,55.42724986666667,16
